"code_module" "code_presentation" "id_student" "gender" "region" "highest_education" "imd_band" "age_band" "num_of_prev_attempts" "studied_credits" "disability" "final_result" "score_exam" "wscore_tmas" "wscore_cmas" "sum_click_total"
"EEE" "2014B" 633330 "M" "South East Region" "A Level or Equivalent" "80-90%" "0-35" 0 60 "N" "Fail" NA NA NA 41
"EEE" "2014B" 633334 "M" "East Anglian Region" "Lower Than A Level" "20-30%" "35-55" 0 60 "N" "Fail" NA 44.32 NA 823
"EEE" "2014B" 633395 "M" "North Western Region" "A Level or Equivalent" "0-10%" "0-35" 0 60 "N" "Fail" NA NA NA 242
"EEE" "2014B" 633432 "M" "West Midlands Region" "A Level or Equivalent" "50-60%" "0-35" 0 60 "N" "Fail" NA 49.92 NA 337
"EEE" "2014B" 633455 "M" "North Western Region" "Lower Than A Level" "50-60%" "0-35" 0 60 "N" "Pass" NA 73.84 NA 1837
"EEE" "2014B" 633511 "M" "East Anglian Region" "A Level or Equivalent" "50-60%" "0-35" 0 30 "N" "Pass" NA 74.28 NA 1520
"EEE" "2014B" 633544 "M" "Scotland" "Lower Than A Level" "20-30%" "0-35" 0 30 "N" "Pass" NA 73.48 NA 1305
"EEE" "2014B" 633605 "F" "Scotland" "A Level or Equivalent" "80-90%" "0-35" 0 60 "N" "Pass" NA 69.36 NA 422
"EEE" "2014B" 633634 "M" "North Region" "A Level or Equivalent" "10-20" "0-35" 0 30 "N" "Pass" NA 69.48 NA 1177
"EEE" "2014B" 633637 "M" "Yorkshire Region" "A Level or Equivalent" "0-10%" "0-35" 0 60 "N" "Fail" NA 8.48 NA 231
"EEE" "2014B" 633695 "M" "Yorkshire Region" "A Level or Equivalent" "70-80%" "0-35" 0 60 "N" "Distinction" NA 91.32 NA 2185
"EEE" "2014B" 633716 "M" "Wales" "A Level or Equivalent" "0-10%" "0-35" 0 60 "N" "Pass" NA 65.56 NA 1060
"EEE" "2014B" 633746 "M" "Yorkshire Region" "A Level or Equivalent" "40-50%" "0-35" 0 30 "N" "Distinction" NA 92.84 NA 2603
"EEE" "2014B" 633998 "F" "Scotland" "HE Qualification" "50-60%" "55<=" 0 60 "N" "Pass" NA 83.24 NA 1072
"EEE" "2014B" 634040 "M" "Scotland" "A Level or Equivalent" "20-30%" "0-35" 0 60 "N" "Fail" NA 28.6 NA 891
"EEE" "2014B" 634193 "M" "East Midlands Region" "Lower Than A Level" "20-30%" "0-35" 0 30 "N" "Pass" NA 77.96 NA 1669
"EEE" "2014B" 634216 "M" "South West Region" "HE Qualification" "50-60%" "0-35" 0 60 "N" "Distinction" NA 91.92 NA 2825
"EEE" "2014B" 634241 "M" "West Midlands Region" "A Level or Equivalent" "30-40%" "0-35" 0 60 "N" "Distinction" NA 93.72 NA 2118
"EEE" "2014B" 634309 "M" "London Region" "A Level or Equivalent" "0-10%" "0-35" 0 30 "N" "Pass" NA 82.96 NA 2707
"EEE" "2014B" 634318 "M" "Wales" "Lower Than A Level" "90-100%" "0-35" 0 30 "N" "Pass" NA 94.04 NA 1999
"EEE" "2014B" 634433 "M" "North Region" "A Level or Equivalent" "20-30%" "0-35" 0 60 "N" "Fail" NA 35.64 NA 407
"EEE" "2014B" 634570 "M" "East Anglian Region" "HE Qualification" "80-90%" "35-55" 0 60 "N" "Distinction" NA 86.96 NA 2301
"EEE" "2014B" 634600 "M" "Scotland" "Lower Than A Level" "0-10%" "0-35" 0 30 "N" "Pass" NA 64.96 NA 2541
"EEE" "2014B" 634737 "M" "Yorkshire Region" "Lower Than A Level" "20-30%" "0-35" 0 90 "N" "Fail" NA 77.12 NA 895
"EEE" "2014B" 634744 "M" "Scotland" "HE Qualification" "" "0-35" 0 60 "N" "Fail" NA 13.6 NA 511
"EEE" "2014B" 634817 "M" "North Region" "Lower Than A Level" "80-90%" "0-35" 0 60 "N" "Pass" NA 69.44 NA 1884
"EEE" "2014B" 634862 "F" "West Midlands Region" "A Level or Equivalent" "40-50%" "0-35" 0 60 "N" "Fail" NA 85.76 NA 2242
"EEE" "2014B" 634869 "M" "Yorkshire Region" "A Level or Equivalent" "80-90%" "0-35" 0 30 "N" "Pass" NA 74 NA 1165
"EEE" "2014B" 635041 "M" "East Midlands Region" "A Level or Equivalent" "50-60%" "35-55" 0 60 "N" "Pass" NA 46.84 NA 2006
"EEE" "2014B" 635043 "M" "East Midlands Region" "HE Qualification" "90-100%" "0-35" 0 60 "N" "Distinction" NA 85.72 NA 1635
"EEE" "2014B" 635109 "M" "Ireland" "Lower Than A Level" "50-60%" "0-35" 0 60 "N" "Pass" NA 79.76 NA 1595
"EEE" "2014B" 635515 "M" "Scotland" "Lower Than A Level" "90-100%" "0-35" 0 60 "N" "Fail" NA 12.16 NA 457
"EEE" "2014B" 64296 "M" "Scotland" "HE Qualification" "20-30%" "0-35" 0 60 "N" "Fail" NA 42.44 NA 606
"EEE" "2014B" 70537 "M" "London Region" "Lower Than A Level" "10-20" "35-55" 0 120 "N" "Pass" NA 80.72 NA 2434
"EEE" "2014B" 83219 "F" "West Midlands Region" "A Level or Equivalent" "0-10%" "0-35" 0 60 "N" "Pass" NA 84.6 NA 2340
"EEE" "2014B" 996047 "M" "North Western Region" "A Level or Equivalent" "20-30%" "35-55" 0 60 "N" "Pass" NA 82.32 NA 2708
"EEE" "2014J" 108281 "M" "Scotland" "HE Qualification" "10-20" "35-55" 0 30 "N" "Pass" NA 89.72 NA 3797
"EEE" "2014J" 108497 "M" "South West Region" "Lower Than A Level" "0-10%" "0-35" 0 60 "N" "Pass" NA 74.32 NA 2208
"EEE" "2014J" 110789 "F" "East Midlands Region" "Lower Than A Level" "80-90%" "0-35" 0 60 "N" "Pass" NA 53.64 NA 1084
"EEE" "2014J" 124304 "M" "North Region" "A Level or Equivalent" "10-20" "0-35" 0 60 "N" "Pass" NA 89.52 NA 1995
"EEE" "2014J" 126450 "M" "North Western Region" "A Level or Equivalent" "20-30%" "0-35" 0 60 "N" "Pass" NA 79.8 NA 2566
"EEE" "2014J" 131776 "F" "South East Region" "A Level or Equivalent" "50-60%" "0-35" 0 60 "N" "Pass" NA 82.68 NA 1065
"EEE" "2014J" 1334225 "F" "South Region" "Lower Than A Level" "50-60%" "55<=" 0 30 "N" "Distinction" NA 88.4 NA 4458
"EEE" "2014J" 134212 "M" "North Region" "A Level or Equivalent" "20-30%" "0-35" 0 60 "N" "Pass" NA 83 NA 2096
"EEE" "2014J" 1354095 "F" "South Region" "A Level or Equivalent" "60-70%" "35-55" 0 30 "N" "Pass" NA 78.72 NA 4393
"EEE" "2014J" 135763 "M" "East Midlands Region" "A Level or Equivalent" "90-100%" "35-55" 1 40 "N" "Pass" NA 79.64 NA 581
"EEE" "2014J" 142092 "M" "North Western Region" "HE Qualification" "20-30%" "35-55" 0 120 "N" "Distinction" NA 94.96 NA 1556
"EEE" "2014J" 1429504 "M" "Scotland" "A Level or Equivalent" "90-100%" "35-55" 0 60 "N" "Pass" NA 85.12 NA 2389
"EEE" "2014J" 1483814 "F" "East Anglian Region" "A Level or Equivalent" "30-40%" "35-55" 0 240 "Y" "Distinction" NA 89.64 NA 2230
"EEE" "2014J" 1490624 "M" "East Anglian Region" "HE Qualification" "60-70%" "35-55" 0 60 "N" "Distinction" NA 89.72 NA 1849
"EEE" "2014J" 1497822 "M" "North Western Region" "Lower Than A Level" "70-80%" "35-55" 0 60 "N" "Pass" NA 92.2 NA 1667
"EEE" "2014J" 158708 "M" "East Anglian Region" "HE Qualification" "80-90%" "0-35" 0 30 "N" "Pass" NA 89.08 NA 1680
"EEE" "2014J" 159287 "M" "Scotland" "HE Qualification" "30-40%" "0-35" 0 90 "N" "Pass" NA 83.36 NA 2892
"EEE" "2014J" 161781 "M" "Scotland" "A Level or Equivalent" "60-70%" "0-35" 0 90 "N" "Fail" NA 38.2 NA 545
"EEE" "2014J" 162210 "M" "North Western Region" "Lower Than A Level" "70-80%" "35-55" 0 90 "N" "Distinction" NA 92.24 NA 2955
"EEE" "2014J" 1664171 "M" "North Western Region" "Lower Than A Level" "50-60%" "35-55" 1 45 "Y" "Fail" NA 14.72 NA 31
"EEE" "2014J" 1674799 "M" "South Region" "HE Qualification" "70-80%" "55<=" 0 60 "N" "Distinction" NA 97.28 NA 2856
"EEE" "2014J" 1679610 "M" "South Region" "HE Qualification" "70-80%" "35-55" 0 60 "N" "Distinction" NA 86.08 NA 5235
"EEE" "2014J" 171843 "M" "East Midlands Region" "Lower Than A Level" "30-40%" "0-35" 0 90 "N" "Pass" NA 73.4 NA 1260
"EEE" "2014J" 173341 "M" "Scotland" "HE Qualification" "50-60%" "35-55" 0 60 "N" "Fail" NA 9.28 NA 96
"EEE" "2014J" 175940 "M" "London Region" "A Level or Equivalent" "40-50%" "0-35" 0 60 "N" "Pass" NA 56.36 NA 900
"EEE" "2014J" 177472 "F" "East Anglian Region" "Lower Than A Level" "40-50%" "0-35" 0 30 "N" "Fail" NA 15.52 NA 549
"EEE" "2014J" 1797068 "M" "South Region" "Lower Than A Level" "60-70%" "35-55" 0 60 "N" "Pass" NA 85.36 NA 3685
"EEE" "2014J" 1878648 "M" "Scotland" "HE Qualification" "30-40%" "35-55" 0 150 "N" "Pass" NA 92.08 NA 2383
"EEE" "2014J" 189117 "M" "West Midlands Region" "Lower Than A Level" "70-80%" "35-55" 0 30 "N" "Distinction" NA 85.8 NA 1141
"EEE" "2014J" 1895288 "M" "Scotland" "A Level or Equivalent" "80-90%" "35-55" 0 60 "N" "Distinction" NA 92.44 NA 1988
"EEE" "2014J" 190780 "M" "Scotland" "HE Qualification" "60-70%" "0-35" 0 120 "N" "Pass" NA 91.48 NA 1962
"EEE" "2014J" 1910737 "M" "North Region" "Lower Than A Level" "" "35-55" 0 30 "N" "Pass" NA 63 NA 1551
"EEE" "2014J" 195252 "F" "East Anglian Region" "A Level or Equivalent" "0-10%" "0-35" 0 50 "N" "Fail" NA 33.08 NA 437
"EEE" "2014J" 195897 "M" "South East Region" "Lower Than A Level" "60-70%" "0-35" 0 60 "N" "Pass" NA 78.12 NA 1678
"EEE" "2014J" 196132 "M" "West Midlands Region" "Lower Than A Level" "70-80%" "35-55" 0 60 "N" "Pass" NA 79.84 NA 2433
"EEE" "2014J" 2004220 "M" "South Region" "A Level or Equivalent" "60-70%" "35-55" 0 30 "N" "Pass" NA 41.8 NA 505
"EEE" "2014J" 2024200 "M" "Scotland" "HE Qualification" "70-80%" "35-55" 0 30 "N" "Fail" NA 42.32 NA 1112
"EEE" "2014J" 202606 "M" "Ireland" "HE Qualification" "90-100%" "0-35" 0 60 "N" "Pass" NA 98.28 NA 2728
"EEE" "2014J" 2065756 "M" "South West Region" "Lower Than A Level" "50-60%" "0-35" 0 150 "N" "Pass" NA 85.16 NA 4169
"EEE" "2014J" 2067969 "M" "Scotland" "HE Qualification" "70-80%" "35-55" 0 60 "N" "Pass" NA 78.08 NA 1299
"EEE" "2014J" 2072671 "M" "South Region" "HE Qualification" "90-100%" "35-55" 0 60 "Y" "Fail" NA 52.4 NA 205
"EEE" "2014J" 2137785 "M" "North Western Region" "HE Qualification" "80-90%" "35-55" 0 30 "N" "Pass" NA 41.36 NA 531
"EEE" "2014J" 2151019 "M" "South West Region" "Lower Than A Level" "30-40%" "35-55" 0 60 "N" "Fail" NA 43 NA 782
"EEE" "2014J" 2173643 "M" "South East Region" "Lower Than A Level" "60-70%" "35-55" 0 60 "N" "Pass" NA 92.04 NA 2015
"EEE" "2014J" 2192061 "M" "East Midlands Region" "HE Qualification" "80-90%" "35-55" 0 30 "N" "Distinction" NA 94.92 NA 2478
"EEE" "2014J" 2204389 "F" "West Midlands Region" "HE Qualification" "90-100%" "35-55" 0 30 "N" "Pass" NA 95.92 NA 2611
"EEE" "2014J" 2211797 "M" "Scotland" "A Level or Equivalent" "80-90%" "0-35" 0 140 "N" "Pass" NA 88.72 NA 2256
"EEE" "2014J" 2221654 "M" "East Midlands Region" "A Level or Equivalent" "80-90%" "0-35" 0 60 "N" "Pass" NA 90.6 NA 821
"EEE" "2014J" 2229389 "M" "North Region" "Lower Than A Level" "30-40%" "0-35" 0 90 "Y" "Pass" NA 83.96 NA 1752
"EEE" "2014J" 2230251 "M" "North Western Region" "Lower Than A Level" "0-10%" "35-55" 0 60 "N" "Pass" NA 40.44 NA 801
"EEE" "2014J" 2257400 "F" "Scotland" "Lower Than A Level" "70-80%" "0-35" 0 60 "N" "Pass" NA 85.24 NA 1667
"EEE" "2014J" 2258124 "M" "South Region" "A Level or Equivalent" "60-70%" "0-35" 0 30 "N" "Distinction" NA 87.96 NA 1079
"EEE" "2014J" 2259662 "M" "North Region" "Lower Than A Level" "40-50%" "0-35" 0 60 "N" "Pass" NA 87.96 NA 1189
"EEE" "2014J" 2281441 "M" "Scotland" "Post Graduate Qualification" "90-100%" "35-55" 0 115 "N" "Pass" NA 89.96 NA 4655
"EEE" "2014J" 2286544 "M" "South West Region" "A Level or Equivalent" "30-40%" "0-35" 0 30 "N" "Pass" NA 91.32 NA 1979
"EEE" "2014J" 2289071 "M" "Scotland" "A Level or Equivalent" "80-90%" "0-35" 0 30 "N" "Pass" NA 83.36 NA 1004
"EEE" "2014J" 2290886 "M" "Scotland" "HE Qualification" "50-60%" "0-35" 0 60 "N" "Pass" NA 84.04 NA 2244
"EEE" "2014J" 2297016 "M" "Yorkshire Region" "HE Qualification" "50-60%" "35-55" 0 120 "N" "Pass" NA 94.08 NA 2504
"EEE" "2014J" 231017 "M" "Scotland" "A Level or Equivalent" "90-100%" "35-55" 0 30 "N" "Pass" NA 74.92 NA 1520
"EEE" "2014J" 232078 "M" "Yorkshire Region" "HE Qualification" "10-20" "35-55" 0 30 "N" "Fail" NA 8.96 NA 112
"EEE" "2014J" 233335 "M" "Yorkshire Region" "A Level or Equivalent" "0-10%" "0-35" 0 30 "Y" "Pass" NA 74.8 NA 1892
"EEE" "2014J" 233685 "M" "South West Region" "A Level or Equivalent" "70-80%" "0-35" 0 60 "N" "Pass" NA 80.08 NA 4439
"EEE" "2014J" 2338535 "M" "Scotland" "HE Qualification" "30-40%" "35-55" 0 60 "N" "Fail" NA 49.6 NA 368
"EEE" "2014J" 2352407 "F" "Wales" "A Level or Equivalent" "40-50%" "35-55" 0 90 "N" "Pass" NA 65.88 NA 2453
"EEE" "2014J" 2355274 "M" "London Region" "A Level or Equivalent" "40-50%" "0-35" 0 30 "N" "Pass" NA 69.96 NA 2184
"EEE" "2014J" 236512 "M" "North Western Region" "Lower Than A Level" "50-60%" "35-55" 0 120 "N" "Fail" NA NA NA 308
"EEE" "2014J" 2391303 "M" "North Western Region" "Lower Than A Level" "70-80%" "0-35" 0 120 "N" "Fail" NA NA NA 256
"EEE" "2014J" 239908 "M" "South Region" "A Level or Equivalent" "70-80%" "0-35" 0 150 "N" "Pass" NA 79.52 NA 806
"EEE" "2014J" 2410632 "M" "London Region" "No Formal quals" "10-20" "35-55" 0 90 "N" "Fail" NA 35.88 NA 684
"EEE" "2014J" 241728 "M" "West Midlands Region" "A Level or Equivalent" "20-30%" "0-35" 0 30 "N" "Distinction" NA 97.76 NA 8641
"EEE" "2014J" 2427886 "M" "Wales" "Lower Than A Level" "30-40%" "0-35" 0 60 "N" "Fail" NA 75.6 NA 1795
"EEE" "2014J" 2436584 "M" "South East Region" "A Level or Equivalent" "50-60%" "35-55" 0 30 "N" "Fail" NA 13.6 NA 342
"EEE" "2014J" 2437591 "M" "East Anglian Region" "Lower Than A Level" "30-40%" "0-35" 0 90 "N" "Distinction" NA 90.76 NA 7053
"EEE" "2014J" 243926 "M" "East Midlands Region" "A Level or Equivalent" "40-50%" "0-35" 0 90 "N" "Fail" NA 9.76 NA 750
"EEE" "2014J" 2442423 "M" "East Midlands Region" "HE Qualification" "40-50%" "0-35" 0 90 "N" "Pass" NA 59.92 NA 478
"EEE" "2014J" 2453691 "M" "Ireland" "Lower Than A Level" "50-60%" "0-35" 0 60 "N" "Distinction" NA 90.44 NA 2212
"EEE" "2014J" 2464118 "M" "South East Region" "Lower Than A Level" "20-30%" "0-35" 0 60 "N" "Pass" NA 86.04 NA 705
"EEE" "2014J" 250159 "F" "South East Region" "HE Qualification" "60-70%" "0-35" 0 150 "N" "Pass" NA 70.6 NA 1167
"EEE" "2014J" 2533383 "M" "South Region" "HE Qualification" "60-70%" "35-55" 0 30 "N" "Pass" NA 87.64 NA 1438
"EEE" "2014J" 253496 "M" "Wales" "Lower Than A Level" "0-10%" "0-35" 0 60 "N" "Pass" NA 58.72 NA 1867
"EEE" "2014J" 2535666 "M" "West Midlands Region" "Lower Than A Level" "50-60%" "35-55" 0 60 "N" "Pass" NA 80.8 NA 7000
"EEE" "2014J" 2538792 "M" "South Region" "A Level or Equivalent" "50-60%" "0-35" 0 60 "Y" "Pass" NA 64.4 NA 691
"EEE" "2014J" 2542182 "M" "South West Region" "A Level or Equivalent" "20-30%" "0-35" 0 60 "N" "Pass" NA 90.24 NA 1233
"EEE" "2014J" 2550960 "F" "Wales" "A Level or Equivalent" "90-100%" "35-55" 0 30 "N" "Pass" NA 74.08 NA 1550
"EEE" "2014J" 2592973 "M" "South West Region" "Lower Than A Level" "70-80%" "0-35" 0 30 "N" "Pass" NA 87.8 NA 5352
"EEE" "2014J" 2599179 "M" "West Midlands Region" "A Level or Equivalent" "60-70%" "0-35" 0 90 "N" "Pass" NA 91.92 NA 1915
"EEE" "2014J" 2622627 "M" "Scotland" "HE Qualification" "30-40%" "0-35" 0 180 "Y" "Pass" NA 90.32 NA 779
"EEE" "2014J" 2626779 "M" "Scotland" "Post Graduate Qualification" "90-100%" "0-35" 0 60 "N" "Pass" NA 89.12 NA 2598
"EEE" "2014J" 2627992 "M" "South Region" "A Level or Equivalent" "60-70%" "35-55" 0 60 "N" "Pass" NA 93.76 NA 6112
"EEE" "2014J" 2637000 "M" "Wales" "A Level or Equivalent" "80-90%" "0-35" 0 120 "N" "Fail" NA 42.28 NA 712
"EEE" "2014J" 2639115 "M" "South Region" "Lower Than A Level" "70-80%" "0-35" 0 60 "N" "Pass" NA 82.2 NA 3552
"EEE" "2014J" 2644404 "M" "Scotland" "Post Graduate Qualification" "50-60%" "0-35" 0 30 "N" "Pass" NA 77.76 NA 575
"EEE" "2014J" 2654928 "M" "South Region" "Lower Than A Level" "90-100%" "0-35" 0 60 "N" "Pass" NA 83.72 NA 1785
"EEE" "2014J" 2663195 "M" "East Anglian Region" "Lower Than A Level" "90-100%" "0-35" 0 30 "N" "Pass" NA 84 NA 1112
"EEE" "2014J" 2686053 "M" "South West Region" "A Level or Equivalent" "40-50%" "35-55" 0 30 "N" "Distinction" NA 87.12 NA 2336
"EEE" "2014J" 2686712 "M" "West Midlands Region" "A Level or Equivalent" "60-70%" "35-55" 1 60 "N" "Fail" NA 42.32 NA 1205
"EEE" "2014J" 269220 "M" "West Midlands Region" "Lower Than A Level" "70-80%" "0-35" 0 60 "Y" "Pass" NA 85.84 NA 1600
"EEE" "2014J" 270988 "M" "South Region" "HE Qualification" "60-70%" "0-35" 0 60 "N" "Pass" NA 81.96 NA 1544
"EEE" "2014J" 274967 "M" "Scotland" "A Level or Equivalent" "40-50%" "35-55" 0 30 "N" "Pass" NA 75.48 NA 1581
"EEE" "2014J" 284095 "F" "South West Region" "HE Qualification" "90-100%" "0-35" 0 120 "N" "Distinction" NA 84.24 NA 1893
"EEE" "2014J" 285934 "M" "North Region" "Lower Than A Level" "" "35-55" 0 60 "N" "Pass" NA 95.2 NA 4020
"EEE" "2014J" 286262 "M" "South Region" "Lower Than A Level" "90-100%" "0-35" 1 120 "Y" "Pass" NA 74.08 NA 490
"EEE" "2014J" 286527 "F" "North Western Region" "A Level or Equivalent" "70-80%" "0-35" 1 90 "N" "Pass" NA 56.92 NA 388
"EEE" "2014J" 296222 "M" "South East Region" "A Level or Equivalent" "80-90%" "0-35" 0 90 "N" "Distinction" NA 95.32 NA 1220
"EEE" "2014J" 298148 "M" "London Region" "HE Qualification" "70-80%" "0-35" 0 80 "N" "Pass" NA 87.96 NA 741
"EEE" "2014J" 299707 "F" "East Midlands Region" "A Level or Equivalent" "50-60%" "0-35" 0 150 "Y" "Pass" NA 85.4 NA 1337
"EEE" "2014J" 307953 "M" "Scotland" "Lower Than A Level" "80-90%" "35-55" 0 30 "N" "Pass" NA 88.08 NA 1073
"EEE" "2014J" 310968 "M" "South West Region" "Lower Than A Level" "20-30%" "0-35" 0 60 "N" "Pass" NA 80.32 NA 1598
"EEE" "2014J" 318769 "M" "South East Region" "Lower Than A Level" "30-40%" "0-35" 0 60 "N" "Pass" NA 86.24 NA 2066
"EEE" "2014J" 318855 "M" "South East Region" "Lower Than A Level" "80-90%" "0-35" 0 60 "N" "Fail" NA 7.36 NA 93
"EEE" "2014J" 332945 "M" "South East Region" "HE Qualification" "50-60%" "0-35" 0 60 "N" "Pass" NA 93.8 NA 2711
"EEE" "2014J" 333637 "M" "Scotland" "A Level or Equivalent" "90-100%" "0-35" 0 30 "N" "Pass" NA 67.8 NA 607
"EEE" "2014J" 333976 "M" "West Midlands Region" "A Level or Equivalent" "0-10%" "0-35" 1 30 "N" "Fail" NA 52.24 NA 1154
"EEE" "2014J" 341010 "M" "Scotland" "Lower Than A Level" "30-40%" "35-55" 0 30 "N" "Fail" NA 82.16 NA 2824
"EEE" "2014J" 342187 "M" "North Region" "Lower Than A Level" "10-20" "0-35" 0 60 "N" "Fail" NA NA NA 1
"EEE" "2014J" 344740 "M" "London Region" "Lower Than A Level" "60-70%" "35-55" 0 90 "N" "Distinction" NA 87.8 NA 6424
"EEE" "2014J" 345256 "M" "Scotland" "HE Qualification" "70-80%" "0-35" 0 60 "N" "Pass" NA 85.08 NA 2158
"EEE" "2014J" 345288 "M" "North Region" "A Level or Equivalent" "10-20" "0-35" 0 60 "N" "Pass" NA 83.72 NA 2875
"EEE" "2014J" 346093 "M" "Ireland" "Post Graduate Qualification" "" "0-35" 0 30 "N" "Pass" NA 89.04 NA 3210
"EEE" "2014J" 348288 "M" "East Anglian Region" "A Level or Equivalent" "70-80%" "0-35" 1 60 "N" "Pass" NA 84 NA 859
"EEE" "2014J" 355049 "M" "London Region" "A Level or Equivalent" "50-60%" "0-35" 0 60 "N" "Pass" NA 77.48 NA 2766
"EEE" "2014J" 355617 "F" "Scotland" "HE Qualification" "70-80%" "0-35" 0 30 "N" "Pass" NA 78.76 NA 1065
"EEE" "2014J" 356735 "M" "Scotland" "A Level or Equivalent" "80-90%" "0-35" 0 30 "Y" "Pass" NA 90 NA 2799
"EEE" "2014J" 360266 "F" "North Region" "HE Qualification" "80-90%" "35-55" 0 60 "N" "Distinction" NA 95.52 NA 4315
"EEE" "2014J" 364322 "M" "Yorkshire Region" "Lower Than A Level" "30-40%" "35-55" 0 30 "N" "Pass" NA 76.84 NA 1004
"EEE" "2014J" 369713 "M" "West Midlands Region" "A Level or Equivalent" "30-40%" "0-35" 0 60 "N" "Pass" NA 88.96 NA 1487
"EEE" "2014J" 369942 "M" "South Region" "HE Qualification" "20-30%" "35-55" 0 60 "N" "Distinction" NA 88.24 NA 2258
"EEE" "2014J" 378825 "M" "South West Region" "A Level or Equivalent" "20-30%" "0-35" 0 60 "N" "Pass" NA 81.76 NA 1783
"EEE" "2014J" 381185 "M" "Scotland" "HE Qualification" "80-90%" "35-55" 0 120 "N" "Distinction" NA 93.52 NA 4316
"EEE" "2014J" 381586 "M" "Yorkshire Region" "A Level or Equivalent" "50-60%" "0-35" 0 60 "N" "Pass" NA 71.64 NA 1188
"EEE" "2014J" 381983 "F" "Wales" "HE Qualification" "20-30%" "35-55" 0 30 "N" "Fail" NA 26.56 NA 809
"EEE" "2014J" 387944 "M" "South East Region" "A Level or Equivalent" "80-90%" "35-55" 0 60 "N" "Fail" NA 35.84 NA 1584
"EEE" "2014J" 391301 "M" "East Anglian Region" "Lower Than A Level" "80-90%" "0-35" 1 30 "N" "Fail" NA 57.2 NA 265
"EEE" "2014J" 396674 "M" "West Midlands Region" "A Level or Equivalent" "70-80%" "0-35" 0 60 "N" "Pass" NA 94.32 NA 1379
"EEE" "2014J" 398019 "M" "Yorkshire Region" "A Level or Equivalent" "80-90%" "35-55" 1 30 "N" "Fail" NA 57.88 NA 1435
"EEE" "2014J" 398413 "M" "Wales" "A Level or Equivalent" "40-50%" "35-55" 0 60 "N" "Pass" NA 71.68 NA 2639
"EEE" "2014J" 401240 "M" "South Region" "A Level or Equivalent" "30-40%" "0-35" 0 60 "N" "Pass" NA 91.96 NA 2368
"EEE" "2014J" 402295 "M" "East Midlands Region" "Lower Than A Level" "50-60%" "0-35" 0 60 "N" "Pass" NA 66.52 NA 2412
"EEE" "2014J" 404200 "M" "London Region" "A Level or Equivalent" "20-30%" "35-55" 0 45 "N" "Pass" NA 42.6 NA 806
"EEE" "2014J" 404695 "F" "Yorkshire Region" "Lower Than A Level" "20-30%" "0-35" 0 90 "N" "Pass" NA 65.96 NA 1324
"EEE" "2014J" 405125 "M" "West Midlands Region" "A Level or Equivalent" "20-30%" "0-35" 0 90 "N" "Distinction" NA 85.56 NA 2082
"EEE" "2014J" 407731 "M" "Scotland" "Lower Than A Level" "60-70%" "0-35" 0 60 "N" "Pass" NA 66.36 NA 1754
"EEE" "2014J" 408763 "M" "North Western Region" "A Level or Equivalent" "30-40%" "0-35" 0 60 "N" "Pass" NA 84.44 NA 1599
"EEE" "2014J" 410587 "M" "North Western Region" "HE Qualification" "10-20" "35-55" 0 65 "N" "Pass" NA 92.64 NA 2023
"EEE" "2014J" 410592 "M" "Scotland" "HE Qualification" "40-50%" "0-35" 0 120 "N" "Pass" NA 89.12 NA 3940
"EEE" "2014J" 411619 "M" "Ireland" "A Level or Equivalent" "60-70%" "0-35" 0 30 "N" "Pass" NA 93.96 NA 3313
"EEE" "2014J" 418035 "M" "London Region" "Lower Than A Level" "10-20" "35-55" 0 30 "Y" "Pass" NA 72.04 NA 1347
"EEE" "2014J" 418216 "M" "South Region" "Lower Than A Level" "10-20" "0-35" 0 40 "N" "Distinction" NA 93.04 NA 1535
"EEE" "2014J" 423947 "M" "Scotland" "A Level or Equivalent" "40-50%" "0-35" 1 60 "N" "Pass" NA 91.92 NA 2207
"EEE" "2014J" 425053 "F" "Scotland" "A Level or Equivalent" "50-60%" "0-35" 0 60 "Y" "Fail" NA 41.44 NA 748
"EEE" "2014J" 425858 "M" "London Region" "Lower Than A Level" "30-40%" "0-35" 0 60 "Y" "Fail" NA 12.48 NA 138
"EEE" "2014J" 434347 "M" "Wales" "A Level or Equivalent" "60-70%" "35-55" 0 30 "N" "Distinction" NA 83.44 NA 2118
"EEE" "2014J" 436213 "M" "Ireland" "HE Qualification" "70-80%" "35-55" 0 60 "N" "Fail" NA 34.88 NA 598
"EEE" "2014J" 436900 "M" "West Midlands Region" "Lower Than A Level" "20-30%" "0-35" 0 60 "N" "Fail" NA NA NA 110
"EEE" "2014J" 441385 "M" "Scotland" "Post Graduate Qualification" "70-80%" "35-55" 0 90 "N" "Fail" NA 60.04 NA 1331
"EEE" "2014J" 441895 "M" "London Region" "A Level or Equivalent" "30-40%" "0-35" 0 30 "Y" "Pass" NA 81.2 NA 1213
"EEE" "2014J" 442359 "M" "West Midlands Region" "Lower Than A Level" "0-10%" "0-35" 0 60 "N" "Pass" NA 88.32 NA 1952
"EEE" "2014J" 443200 "M" "Wales" "HE Qualification" "80-90%" "35-55" 0 60 "N" "Pass" NA 91.92 NA 3321
"EEE" "2014J" 443498 "M" "South East Region" "Lower Than A Level" "10-20" "0-35" 0 30 "N" "Distinction" NA 92.4 NA 1938
"EEE" "2014J" 445049 "M" "North Western Region" "A Level or Equivalent" "30-40%" "0-35" 1 30 "Y" "Pass" NA 36.28 NA 1739
